82	-3.2	4.2	11.5	-0.5	3.8	8.1	-2.4	2.1	6.6	-3.8	1.8	7.5	-1.9	3.3	8.5
84	-1.6	4.8	11.2	-0.3	3.8	7.9	-1.7	2.5	6.7	-3.4	2.2	7.7	-1.3	3.6	8.5
86	-0.9	4.8	10.6	-0.9	3.2	7.3	-1.7	2.4	6.4	-3.5	2.0	7.5	-1.4	3.3	8.1
88	-1.8	4.0	9.9	-2.2	2.1	6.4	-2.4	1.8	5.9	-4.1	1.5	7.1	-2.2	2.7	7.5
90	-3.5	2.7	8.8	-3.8	0.9	5.6	-3.4	1.0	5.4	-5.2	0.6	6.5	-3.6	1.7	7.0
92	-5.5	1.1	7.7	-5.4	-0.3	4.9	-4.6	0.1	4.8	-6.6	-0.3	6.0	-5.4	0.6	6.6
94	-7.3	-0.3	6.8	-6.6	-1.1	4.3	-5.7	-0.6	4.5	-7.9	-1.1	5.7	-7.2	-0.5	6.2
96	-8.7	-1.3	6.2	-7.2	-1.6	4.0	-6.4	-1.1	4.3	-9.0	-1.8	5.4	-8.8	-1.5	5.8
98	-9.7	-1.9	5.9	-7.4	-1.8	3.8	-7.0	-1.4	4.1	-9.9	-2.5	5.0	-10.2	-2.6	5.1
100	-10.5	-2.8	4.8	-8.1	-2.6	3.0	-7.8	-2.3	3.1	-10.8	-3.6	3.6	-11.3	-4.0	3.4
