82	-8.5	-0.4	7.8	-10.1	-2.1	5.8	-9.9	-1.6	6.7	-8.7	-0.9	6.9	-9.0	-1.5	6.1
84	-8.6	-0.6	7.4	-10.0	-2.2	5.6	-10.5	-2.3	5.8	-9.8	-2.1	5.7	-10.1	-2.7	4.7
86	-8.3	-0.5	7.2	-9.4	-1.8	5.7	-10.5	-2.6	5.3	-10.6	-2.8	4.9	-10.9	-3.6	3.6
88	-7.8	-0.3	7.2	-8.4	-1.2	6.1	-10.0	-2.4	5.3	-10.7	-2.9	4.9	-11.4	-4.1	3.1
90	-7.2	0.1	7.3	-7.5	-0.5	6.5	-9.3	-1.8	5.6	-10.4	-2.6	5.3	-11.6	-4.2	3.2
92	-6.8	0.3	7.4	-7.1	-0.1	6.9	-8.8	-1.4	5.9	-10.1	-2.1	5.8	-11.7	-4.1	3.5
94	-6.8	0.2	7.3	-7.3	-0.1	7.2	-8.9	-1.5	6.0	-10.0	-2.0	6.0	-11.7	-4.1	3.4
96	-7.2	0.0	7.2	-7.9	-0.4	7.1	-9.5	-1.9	5.7	-10.3	-2.2	5.8	-11.6	-4.2	3.2
98	-7.5	-0.2	7.1	-8.3	-0.7	6.8	-10.0	-2.2	5.5	-10.5	-2.6	5.3	-11.5	-4.2	3.1
100	-7.4	-0.1	7.2	-8.2	-0.7	6.7	-9.8	-2.1	5.6	-10.3	-2.5	5.3	-11.1	-3.8	3.4
