76	-24.9	-12.6	-0.3	-22.3	-14.1	-5.8	-20.4	-12.4	-4.4	-20.0	-12.0	-4.1	-22.4	-13.2	-4.0
78	-25.6	-13.8	-1.9	-22.8	-14.8	-6.8	-20.7	-13.2	-5.7	-20.3	-12.8	-5.3	-23.0	-14.1	-5.2
80	-25.9	-14.6	-3.2	-23.0	-15.1	-7.2	-21.0	-13.8	-6.6	-20.4	-13.4	-6.3	-23.4	-14.7	-6.0
82	-25.6	-14.8	-4.0	-22.9	-15.1	-7.2	-21.1	-14.2	-7.3	-20.5	-13.7	-6.8	-23.5	-15.0	-6.6
84	-24.8	-14.4	-4.1	-22.4	-14.5	-6.6	-20.9	-14.1	-7.4	-20.4	-13.6	-6.9	-23.2	-14.9	-6.6
86	-23.4	-13.6	-3.8	-21.3	-13.4	-5.5	-20.4	-13.7	-7.0	-20.0	-13.2	-6.4	-22.4	-14.3	-6.2
88	-21.8	-12.4	-3.1	-20.0	-12.1	-4.3	-19.7	-12.9	-6.1	-19.3	-12.4	-5.5	-21.2	-13.3	-5.3
90	-19.9	-11.1	-2.2	-18.6	-10.8	-3.0	-18.7	-11.9	-5.0	-18.4	-11.4	-4.4	-19.7	-11.9	-4.1
92	-18.3	-9.8	-1.3	-17.4	-9.7	-2.0	-17.8	-10.8	-3.8	-17.4	-10.3	-3.2	-18.1	-10.5	-2.9
94	-17.1	-8.9	-0.6	-16.6	-9.0	-1.4	-16.9	-9.9	-3.0	-16.4	-9.4	-2.3	-16.6	-9.2	-1.8
96	-16.4	-8.2	0.0	-16.2	-8.7	-1.1	-16.2	-9.3	-2.5	-15.6	-8.6	-1.7	-15.5	-8.2	-1.0
98	-15.9	-7.7	0.5	-15.9	-8.5	-1.0	-15.6	-8.9	-2.2	-14.9	-8.1	-1.3	-14.6	-7.4	-0.3
100	-15.4	-7.1	1.1	-15.4	-8.1	-0.8	-15.0	-8.4	-1.8	-14.1	-7.4	-0.8	-13.9	-6.7	0.4
