File Name: not saved,,,,,,,,,,,,,
"Channel 1: 'LGM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 2: 'LAM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 3: 'LVM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 4: 'LVL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 5: 'LBF', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 6: 'LMG', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 7: 'LPL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 1: 'RGM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 2: 'RAM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 3: 'RVM', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 4: 'RVL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 5: 'RBF', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 6: 'RMG', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
"Channel 7: 'RPL', 9231 values, raw ADC, no filters.",,,,,,,,,,,,,
,,,,,,,,,,,,,
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2207,4000,276,-4000,4000
4000,2747,-3849,-3960,3700,-4000,-4000,-4000,-4000,-1290,2935,123,-4000,3227
4000,3042,-4000,-4000,4000,-3848,-3441,-3515,-3681,-1380,3125,167,-4000,3365
3996,2210,-2823,-3662,2163,-2316,-1883,-3421,-3517,-1334,2006,107,-3447,1988
3765,1597,-2057,-3719,2227,-2083,-1803,-2041,-2260,-1235,1587,114,-2949,1927
3290,1398,-1681,-2125,1288,-671,-532,-2192,-2249,-1184,1180,107,-1409,1129
1392,665,-576,-766,856,-430,-452,-1155,-1340,-895,577,84,-795,850
-239,640,-578,680,512,601,522,-1116,-1164,-914,475,89,105,336
-3501,-430,1103,3648,-1696,2336,2579,-323,-231,-381,-781,0,2168,-1875
-4000,-2966,3718,4000,-4000,4000,4000,2137,2693,1445,-3547,-222,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3205,-4000,-383,4000,-4000
-4000,-3967,4000,4000,-4000,4000,3957,4000,4000,2129,-4000,-226,4000,-4000
-4000,-3239,4000,4000,-4000,4000,4000,4000,3850,1544,-3977,-202,4000,-4000
-4000,-3162,4000,3914,-3804,3273,2755,4000,3938,1589,-3319,-182,3715,-3022
-3609,-1750,2502,2592,-2142,878,831,3394,2476,787,-2124,-82,2244,-1976
759,263,-756,-2792,2292,-3739,-3784,1901,1157,246,642,64,-2743,2477
4000,4000,-4000,-4000,4000,-4000,-4000,-3055,-3546,-1694,4000,325,-4000,4000
4000,4000,-4000,-4000,4000,-3946,-3999,-4000,-4000,-1963,4000,217,-4000,3847
4000,2644,-3868,-4000,4000,-4000,-4000,-3745,-4000,-1180,2887,134,-4000,3394
4000,3058,-4000,-4000,3594,-3285,-2713,-3778,-3859,-1380,3022,155,-4000,2926
3789,1838,-2413,-3644,1994,-2319,-1950,-2862,-3035,-1106,1715,89,-3231,1885
3821,1688,-2339,-3470,2142,-1638,-1414,-2114,-2259,-1165,1622,110,-2574,1802
2732,1117,-1265,-1551,944,-520,-428,-1932,-2033,-1102,888,81,-1057,946
955,691,-668,-495,944,-239,-312,-1046,-1200,-1006,571,89,-676,842
-1227,448,-209,1626,-27,1070,1096,-1057,-1076,-947,170,70,685,-200
-4000,-1099,1982,4000,-2778,3308,3554,298,559,-2,-1625,-61,3114,-3065
-4000,-3830,4000,4000,-4000,4000,4000,3344,3653,2262,-4000,-313,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3074,-4000,-342,4000,-4000
-4000,-3528,4000,4000,-4000,4000,4000,4000,3977,1646,-3921,-187,4000,-4000
-4000,-3413,4000,4000,-4000,4000,3741,4000,4000,1674,-4000,-215,4000,-4000
-4000,-2660,3646,3704,-3265,2643,2294,4000,3458,1273,-2768,-140,3330,-2656
-2730,-1365,1858,1125,-1157,-701,-715,2979,2189,667,-1691,-57,1010,-993
2727,1746,-2549,-3975,3706,-4000,-4000,537,-229,-322,2423,154,-4000,3779
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2158,4000,312,-4000,4000
4000,3432,-4000,-3958,3812,-3938,-3918,-4000,-4000,-1632,3560,142,-4000,3456
4000,2828,-4000,-4000,4000,-4000,-4000,-3490,-3714,-1259,3046,143,-4000,3525
4000,2749,-3701,-3923,2846,-2691,-2160,-3808,-3858,-1358,2599,127,-3944,2421
3695,1630,-2067,-3709,2094,-2349,-1998,-2339,-2561,-1081,1576,104,-3123,1915
3721,1642,-2179,-2925,1812,-1155,-942,-2240,-2310,-1260,1489,127,-2024,1506
2030,838,-874,-1131,813,-520,-458,-1559,-1698,-1187,664,92,-876,842
467,709,-783,-118,861,104,19,-1085,-1166,-1131,589,105,-392,684
-2496,75,328,2777,-832,1660,1820,-806,-782,-753,-255,49,1408,-974
-4000,-2045,2981,4000,-3701,4000,4000,1170,1625,762,-2718,-136,3839,-3943
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3030,-4000,-371,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3983,4000,4000,2700,-4000,-279,4000,-4000
-4000,-3188,4000,4000,-4000,4000,4000,4000,3822,1549,-3841,-187,4000,-4000
-4000,-3422,4000,4000,-4000,3766,3233,4000,4000,1782,-3758,-209,4000,-3544
-3930,-2135,3044,3362,-2698,1927,1750,3849,2881,1018,-2380,-109,2890,-2408
-1202,-760,815,-949,447,-2502,-2536,2601,1862,592,-811,-9,-893,657
3979,3231,-3832,-4000,4000,-4000,-4000,-1393,-2066,-1011,3682,262,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2188,4000,282,-4000,4000
4000,2813,-3912,-3966,3757,-4000,-4000,-4000,-4000,-1298,3082,129,-4000,3274
4000,3054,-4000,-4000,4000,-3886,-3471,-3554,-3705,-1331,3173,162,-4000,3374
4000,2249,-2969,-3682,2244,-2388,-1935,-3450,-3545,-1239,2121,109,-3510,2083
3764,1627,-2149,-3716,2238,-2113,-1820,-2104,-2314,-1193,1624,114,-2958,2000
3337,1417,-1752,-2160,1332,-736,-581,-2197,-2260,-1364,1232,99,-1456,1244
1423,696,-665,-743,876,-464,-469,-1218,-1388,-1205,593,79,-805,865
-269,640,-619,727,524,572,524,-1130,-1170,-1094,467,84,103,317
-3608,-471,1133,3754,-1814,2470,2739,-325,-210,-401,-879,-11,2291,-2051
-4000,-3127,3837,4000,-4000,4000,4000,2319,2853,1651,-3698,-246,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3355,-4000,-386,4000,-4000
-4000,-3914,4000,4000,-4000,4000,3964,4000,4000,2162,-4000,-224,4000,-4000
-4000,-3254,4000,4000,-4000,4000,4000,4000,3870,1649,-3990,-211,4000,-4000
-4000,-3109,4000,3904,-3741,3203,2692,4000,3881,1639,-3261,-180,3672,-2967
-3554,-1723,2475,2540,-2105,832,785,3328,2437,835,-2118,-86,2191,-1954
887,313,-820,-2861,2372,-3774,-3822,1861,1107,285,691,73,-2818,2536
4000,4000,-4000,-4000,4000,-4000,-4000,-3110,-3598,-1724,4000,335,-4000,4000
4000,4000,-4000,-4000,4000,-3947,-4000,-4000,-4000,-2089,4000,218,-4000,3864
4000,2663,-3850,-4000,4000,-4000,-4000,-3758,-4000,-1385,2896,140,-4000,3422
4000,3046,-4000,-4000,3591,-3285,-2711,-3799,-3865,-1448,2986,160,-4000,2933
3791,1829,-2279,-3654,2027,-2370,-1970,-2868,-3035,-1052,1721,102,-3248,1899
3831,1681,-2259,-3477,2157,-1663,-1414,-2143,-2266,-1023,1617,120,-2568,1794
2720,1103,-1235,-1579,969,-567,-452,-1945,-2028,-913,903,84,-1071,941
944,688,-717,-474,961,-257,-314,-1077,-1200,-847,609,98,-680,843
-1352,417,-249,1787,-92,1112,1172,-1063,-1063,-824,192,74,755,-252
-4000,-1233,2086,4000,-2969,3440,3689,385,692,102,-1770,-79,3280,-3252
-4000,-3936,4000,4000,-4000,4000,4000,3512,3779,2359,-4000,-350,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3007,-4000,-358,4000,-4000
-4000,-3459,4000,4000,-4000,4000,4000,4000,3948,1581,-3901,-200,4000,-4000
-4000,-3427,4000,4000,-4000,4000,3673,4000,4000,1669,-4000,-234,4000,-3997
-4000,-2579,3567,3699,-3188,2608,2265,4000,3358,1204,-2708,-145,3288,-2633
-2635,-1360,1834,1031,-1129,-743,-779,2956,2182,652,-1698,-62,953,-961
2814,1814,-2598,-4000,3746,-4000,-4000,497,-271,-371,2471,178,-4000,3810
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2181,4000,345,-4000,4000
4000,3432,-4000,-3973,3839,-3942,-3944,-4000,-4000,-1636,3583,162,-4000,3493
4000,2848,-4000,-4000,4000,-4000,-4000,-3526,-3757,-1296,3058,164,-4000,3513
4000,2733,-3747,-3929,2856,-2697,-2170,-3799,-3853,-1401,2612,140,-3962,2445
3700,1643,-2092,-3717,2114,-2348,-1993,-2372,-2601,-1117,1595,106,-3139,1916
3722,1630,-2084,-2887,1813,-1155,-949,-2243,-2308,-1215,1497,118,-2041,1524
2020,849,-783,-1010,846,-535,-469,-1577,-1723,-1059,698,83,-904,847
426,707,-718,71,865,112,36,-1102,-1174,-1028,611,97,-393,677
-2683,36,403,2958,-907,1763,1941,-804,-761,-761,-272,33,1489,-1094
-4000,-2227,3131,4000,-3803,4000,4000,1303,1800,801,-2884,-179,3929,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,2998,-4000,-410,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3967,4000,4000,2531,-4000,-293,4000,-4000
-4000,-3172,4000,4000,-4000,4000,4000,4000,3817,1476,-3856,-207,4000,-4000
-4000,-3388,4000,4000,-4000,3705,3156,4000,4000,1704,-3714,-222,3967,-3456
-3924,-2074,2968,3326,-2664,1899,1725,3776,2800,934,-2354,-115,2865,-2388
-1067,-733,744,-1073,544,-2551,-2602,2568,1841,542,-750,-7,-972,775
4000,3295,-3877,-4000,4000,-4000,-4000,-1517,-2155,-1066,3737,288,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2174,4000,303,-4000,4000
4000,2824,-3927,-3995,3783,-4000,-4000,-4000,-4000,-1350,3134,147,-4000,3309
4000,3061,-4000,-4000,4000,-3876,-3464,-3581,-3725,-1395,3218,178,-4000,3362
4000,2242,-3053,-3709,2245,-2413,-1961,-3430,-3536,-1237,2118,114,-3525,2046
3771,1636,-2338,-3731,2249,-2117,-1820,-2127,-2318,-1119,1602,120,-2954,1926
3336,1410,-1870,-2173,1339,-761,-594,-2206,-2251,-1167,1174,105,-1472,1169
1415,703,-694,-737,899,-475,-470,-1237,-1394,-1015,543,86,-819,840
-331,629,-515,810,502,591,558,-1147,-1162,-1020,400,93,110,290
-3701,-542,1350,3847,-1944,2615,2884,-293,-143,-416,-996,-18,2411,-2181
-4000,-3263,3970,4000,-4000,4000,4000,2479,2997,1637,-3808,-280,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3224,-4000,-416,4000,-4000
-4000,-3860,4000,4000,-4000,4000,3980,4000,4000,1991,-4000,-238,4000,-4000
-4000,-3268,4000,4000,-4000,4000,4000,4000,3888,1579,-4000,-230,4000,-4000
-4000,-3053,4000,3879,-3687,3145,2648,4000,3822,1530,-3190,-192,3638,-2906
-3516,-1705,2455,2480,-2091,825,765,3276,2401,770,-2109,-91,2166,-1931
965,335,-878,-2931,2428,-3789,-3847,1840,1073,210,783,81,-2864,2593
4000,4000,-4000,-4000,4000,-4000,-4000,-3160,-3636,-1797,4000,360,-4000,4000
4000,4000,-4000,-4000,4000,-3957,-4000,-4000,-4000,-2008,4000,231,-4000,3865
4000,2688,-3873,-4000,4000,-4000,-4000,-3768,-4000,-1248,2941,152,-4000,3412
4000,3042,-4000,-4000,3583,-3293,-2713,-3805,-3881,-1476,3014,172,-4000,2914
3796,1851,-2383,-3661,2055,-2381,-1960,-2871,-3058,-1236,1744,111,-3266,1858
3837,1688,-2327,-3460,2162,-1665,-1376,-2157,-2283,-1200,1623,134,-2573,1741
2725,1115,-1285,-1536,987,-585,-426,-1949,-2046,-1069,915,89,-1095,911
934,696,-767,-473,961,-256,-302,-1100,-1229,-929,610,92,-683,795
-1498,405,-234,1841,-150,1164,1229,-1065,-1064,-845,157,61,798,-315
-4000,-1357,2214,4000,-3118,3568,3791,459,802,243,-1930,-102,3391,-3362
-4000,-4000,4000,4000,-4000,4000,4000,3645,3873,2566,-4000,-378,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3027,-4000,-368,4000,-4000
-4000,-3407,4000,4000,-4000,4000,4000,4000,3932,1634,-3883,-207,4000,-4000
-4000,-3430,4000,4000,-4000,4000,3613,4000,4000,1747,-3989,-242,4000,-3905
-4000,-2514,3513,3700,-3132,2581,2248,4000,3282,1229,-2662,-147,3263,-2591
-2570,-1363,1845,1012,-1122,-751,-800,2943,2181,712,-1704,-65,906,-906
2835,1843,-2618,-4000,3767,-4000,-4000,479,-318,-371,2492,191,-4000,3833
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2194,4000,367,-4000,4000
4000,3443,-4000,-3994,3863,-3957,-3971,-4000,-4000,-1639,3620,180,-4000,3538
4000,2862,-4000,-4000,4000,-4000,-4000,-3554,-3770,-1270,3069,177,-4000,3551
4000,2737,-3756,-3960,2882,-2722,-2198,-3798,-3841,-1379,2632,145,-3971,2501
3704,1662,-2165,-3724,2140,-2355,-2007,-2410,-2619,-1128,1616,112,-3142,1938
3739,1626,-2162,-2967,1833,-1178,-1004,-2253,-2305,-1212,1502,126,-2041,1555
2043,861,-882,-1140,873,-559,-540,-1605,-1741,-1049,704,87,-911,872
380,700,-740,1,851,106,-2,-1117,-1180,-1005,596,98,-370,672
-2901,-16,487,3117,-1078,1911,2111,-784,-703,-692,-363,21,1663,-1293
-4000,-2463,3338,4000,-3954,4000,4000,1534,2091,1016,-3139,-209,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3121,-4000,-423,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3954,4000,4000,2451,-4000,-288,4000,-4000
-4000,-3159,4000,4000,-4000,4000,4000,4000,3812,1513,-3880,-214,4000,-4000
-4000,-3335,4000,4000,-4000,3614,3061,4000,4000,1705,-3622,-223,3910,-3307
-3904,-2006,2926,3323,-2654,1883,1746,3673,2692,912,-2328,-115,2844,-2388
-885,-728,767,-1190,569,-2588,-2622,2591,1830,554,-750,-5,-1065,848
4000,3335,-3887,-4000,4000,-4000,-4000,-1542,-2254,-1162,3745,306,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2268,4000,316,-4000,4000
4000,2874,-3953,-4000,3828,-4000,-4000,-4000,-4000,-1441,3160,159,-4000,3321
4000,3071,-4000,-4000,4000,-3882,-3461,-3609,-3740,-1445,3156,192,-4000,3299
4000,2272,-2971,-3717,2309,-2461,-2013,-3447,-3546,-1279,2145,124,-3561,1999
3781,1659,-2186,-3720,2258,-2135,-1864,-2175,-2354,-1144,1584,123,-2951,1857
3336,1423,-1743,-2164,1385,-811,-677,-2216,-2255,-1169,1202,105,-1511,1204
1422,730,-665,-745,921,-499,-492,-1295,-1429,-990,588,92,-831,926
-435,625,-575,818,483,596,614,-1161,-1163,-953,464,92,135,382
-3835,-623,1299,3905,-2122,2772,3104,-275,-60,-301,-1068,-34,2593,-2348
-4000,-3429,4000,4000,-4000,4000,4000,2701,3203,1825,-3937,-312,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3277,-4000,-421,4000,-4000
-4000,-3793,4000,4000,-4000,4000,4000,4000,4000,1957,-4000,-234,4000,-4000
-4000,-3288,4000,4000,-4000,4000,3984,4000,3926,1629,-4000,-240,4000,-4000
-4000,-2979,3960,3872,-3620,3079,2608,4000,3733,1519,-3109,-189,3592,-2835
-3441,-1675,2412,2410,-2057,758,708,3217,2367,772,-2094,-94,2095,-1885
1147,424,-957,-3020,2515,-3838,-3892,1792,1009,194,862,82,-2970,2681
4000,4000,-4000,-4000,4000,-4000,-4000,-3225,-3697,-1837,4000,363,-4000,4000
4000,3996,-4000,-4000,4000,-3959,-4000,-4000,-4000,-1985,4000,232,-4000,3873
4000,2698,-3910,-4000,4000,-4000,-4000,-3776,-4000,-1259,2982,164,-4000,3443
4000,3019,-4000,-4000,3570,-3263,-2591,-3813,-3881,-1417,3020,177,-4000,2950
3789,1832,-2362,-3662,2073,-2400,-1912,-2867,-3071,-1145,1785,115,-3268,1963
3845,1678,-2293,-3429,2158,-1653,-1415,-2174,-2295,-1190,1662,134,-2542,1845
2698,1095,-1232,-1492,1005,-611,-457,-1951,-2055,-1140,958,93,-1084,1016
922,693,-697,-427,970,-265,-247,-1124,-1245,-1083,627,99,-669,864
-1557,388,-172,1942,-153,1170,1271,-1080,-1068,-1001,164,67,809,-341
-4000,-1380,2255,4000,-3143,3606,3817,459,815,167,-1973,-102,3410,-3428
-4000,-4000,4000,4000,-4000,4000,4000,3670,3890,2604,-4000,-382,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3070,-4000,-366,4000,-4000
-4000,-3389,4000,4000,-4000,4000,4000,4000,3931,1634,-3895,-209,4000,-4000
-4000,-3428,4000,4000,-4000,4000,3584,4000,4000,1776,-3992,-243,4000,-3920
-4000,-2495,3476,3678,-3096,2541,2196,4000,3265,1235,-2656,-147,3233,-2599
-2460,-1307,1737,822,-966,-914,-990,2904,2147,709,-1634,-56,753,-810
2978,1996,-2771,-4000,3859,-4000,-4000,300,-481,-400,2636,217,-4000,3892
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2161,4000,378,-4000,4000
4000,3354,-4000,-3990,3825,-3943,-3993,-4000,-4000,-1546,3507,168,-4000,3485
4000,2877,-4000,-4000,4000,-4000,-4000,-3510,-3732,-1340,3040,171,-4000,3433
4000,2681,-3582,-3928,2811,-2662,-2202,-3780,-3832,-1508,2550,145,-3926,2340
3711,1640,-2021,-3727,2164,-2337,-1986,-2344,-2556,-1217,1608,112,-3150,1965
3709,1611,-2066,-2831,1795,-1121,-892,-2260,-2310,-1237,1494,122,-2002,1548
1964,827,-782,-985,871,-552,-461,-1549,-1693,-1037,722,83,-917,891
377,701,-745,89,857,139,111,-1117,-1181,-981,642,101,-369,677
-2788,-17,437,3042,-1011,1847,2059,-774,-719,-642,-301,26,1577,-1190
-4000,-2332,3218,4000,-3881,4000,4000,1418,1924,968,-3004,-199,3986,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3120,-4000,-432,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3952,4000,4000,2548,-4000,-303,4000,-4000
-4000,-3167,4000,4000,-4000,4000,4000,4000,3808,1534,-3890,-217,4000,-4000
-4000,-3365,4000,4000,-4000,3657,3081,4000,4000,1743,-3681,-231,3940,-3383
-3891,-2034,2889,3253,-2625,1823,1642,3714,2743,948,-2340,-117,2812,-2363
-875,-672,599,-1305,694,-2703,-2758,2527,1784,537,-653,-1,-1198,938
4000,3378,-3963,-4000,4000,-4000,-4000,-1680,-2328,-1219,3813,312,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2338,4000,314,-4000,4000
4000,2783,-3930,-4000,3801,-4000,-4000,-4000,-4000,-1433,3073,154,-4000,3289
4000,3053,-4000,-4000,4000,-3816,-3410,-3601,-3747,-1444,3155,190,-4000,3295
4000,2201,-2868,-3696,2214,-2402,-1960,-3384,-3500,-1277,2061,119,-3480,2012
3786,1643,-2122,-3731,2249,-2079,-1787,-2127,-2320,-1175,1626,124,-2929,1912
3292,1395,-1643,-2159,1324,-731,-578,-2194,-2251,-1272,1195,110,-1430,1160
1379,719,-669,-798,926,-458,-462,-1228,-1386,-1092,615,98,-817,846
-443,634,-598,862,472,651,630,-1152,-1168,-1013,456,96,175,249
-3806,-611,1311,3923,-2082,2736,3026,-236,-44,-264,-1054,-32,2549,-2350
-4000,-3388,4000,4000,-4000,4000,4000,2652,3156,1931,-3907,-309,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3390,-4000,-424,4000,-4000
-4000,-3794,4000,4000,-4000,4000,3996,4000,4000,2054,-4000,-237,4000,-4000
-4000,-3286,4000,4000,-4000,4000,3980,4000,3922,1708,-4000,-239,4000,-4000
-4000,-2985,3945,3861,-3626,3083,2586,4000,3760,1584,-3141,-189,3596,-2847
-3436,-1661,2360,2357,-2018,671,612,3218,2364,822,-2098,-92,2060,-1832
1210,483,-1095,-3094,2592,-3884,-3948,1726,938,205,962,94,-3038,2775
4000,4000,-4000,-4000,4000,-4000,-4000,-3296,-3772,-1860,4000,373,-4000,4000
4000,3958,-4000,-4000,4000,-3947,-4000,-4000,-4000,-1994,4000,232,-4000,3821
4000,2683,-3907,-4000,4000,-4000,-4000,-3740,-4000,-1261,2966,165,-4000,3435
4000,3001,-4000,-4000,3510,-3207,-2647,-3811,-3882,-1434,2990,179,-4000,2870
3777,1801,-2218,-3659,2057,-2379,-2003,-2813,-2995,-1157,1733,116,-3247,1892
3841,1675,-2223,-3390,2139,-1605,-1394,-2172,-2282,-1185,1615,135,-2514,1755
2649,1081,-1230,-1429,977,-581,-500,-1914,-2010,-1094,881,90,-1070,925
895,701,-839,-382,972,-233,-291,-1102,-1218,-1008,604,97,-664,817
-1542,385,-309,1952,-177,1174,1286,-1056,-1043,-926,120,59,830,-358
-4000,-1358,2137,4000,-3132,3569,3820,474,850,200,-1961,-111,3412,-3403
-4000,-4000,4000,4000,-4000,4000,4000,3651,3890,2586,-4000,-385,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3056,-4000,-369,4000,-4000
-4000,-3389,4000,4000,-4000,4000,4000,4000,3928,1622,-3906,-212,4000,-4000
-4000,-3425,4000,4000,-4000,4000,3606,4000,4000,1756,-4000,-245,4000,-3899
-4000,-2494,3468,3641,-3092,2502,2180,4000,3262,1219,-2667,-149,3222,-2566
-2387,-1269,1649,665,-868,-1088,-1130,2884,2128,670,-1580,-54,625,-669
3097,2076,-2882,-4000,3919,-4000,-4000,164,-598,-517,2741,212,-4000,3968
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2312,4000,363,-4000,4000
4000,3298,-4000,-3969,3791,-3945,-3924,-4000,-4000,-1591,3520,167,-4000,3384
4000,2874,-4000,-4000,4000,-4000,-3956,-3464,-3722,-1297,3085,182,-4000,3488
4000,2641,-3539,-3890,2728,-2584,-2100,-3753,-3835,-1463,2388,149,-3863,2334
3712,1616,-2029,-3739,2159,-2312,-1992,-2288,-2529,-1306,1434,116,-3119,1917
3671,1601,-2031,-2783,1748,-1041,-873,-2258,-2315,-1451,1391,129,-1921,1446
1902,809,-748,-982,849,-516,-487,-1497,-1650,-1193,705,95,-890,836
359,706,-753,93,844,192,90,-1120,-1176,-1065,668,110,-331,639
-2753,-6,439,3000,-973,1781,1962,-753,-719,-641,-286,26,1548,-1124
-4000,-2235,3115,4000,-3828,4000,4000,1343,1846,1009,-2912,-200,3945,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3241,-4000,-434,4000,-4000
-4000,-4000,4000,4000,-4000,4000,3965,4000,4000,2721,-4000,-309,4000,-4000
-4000,-3166,4000,4000,-4000,4000,4000,4000,3817,1624,-3889,-220,4000,-4000
-4000,-3378,4000,4000,-4000,3683,3119,4000,4000,1845,-3701,-234,3949,-3397
-3878,-2039,2886,3204,-2575,1733,1558,3746,2775,1025,-2332,-120,2771,-2290
-787,-551,445,-1453,903,-2837,-2892,2445,1723,557,-488,4,-1360,1142
4000,3482,-4000,-4000,4000,-4000,-4000,-1861,-2461,-1205,3896,307,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2214,4000,292,-4000,4000
4000,2702,-3876,-4000,3794,-4000,-4000,-3994,-4000,-1277,2999,143,-4000,3279
4000,3065,-4000,-4000,4000,-3743,-3312,-3595,-3755,-1403,3177,183,-4000,3319
3974,2118,-2810,-3663,2147,-2334,-1910,-3299,-3443,-1225,1979,117,-3407,2012
3789,1631,-2244,-3684,2254,-2014,-1695,-2074,-2283,-1152,1630,130,-2883,1911
3223,1341,-1683,-1937,1229,-656,-461,-2156,-2229,-1177,1127,105,-1339,1066
1320,680,-717,-600,904,-420,-439,-1161,-1328,-1004,594,89,-795,809
-384,611,-654,967,430,668,578,-1145,-1175,-1029,417,92,194,260
-3677,-548,1180,3870,-1939,2554,2801,-232,-96,-396,-960,-18,2383,-2103
-4000,-3202,3892,4000,-4000,4000,4000,2435,2967,1671,-3779,-283,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3335,-4000,-424,4000,-4000
-4000,-3866,4000,4000,-4000,4000,3984,4000,4000,2061,-4000,-240,4000,-4000
-4000,-3272,4000,4000,-4000,4000,4000,4000,3893,1624,-4000,-232,4000,-4000
-4000,-3056,4000,3835,-3673,3124,2612,4000,3841,1576,-3209,-192,3625,-2885
-3409,-1645,2342,2190,-1901,477,457,3257,2382,766,-2052,-85,1946,-1742
1395,641,-1268,-3244,2754,-3970,-4000,1577,840,90,1151,97,-3175,2897
4000,4000,-4000,-4000,4000,-4000,-4000,-3409,-3850,-1970,4000,360,-4000,4000
4000,3866,-4000,-4000,3991,-3909,-3948,-4000,-4000,-1968,3939,217,-4000,3699
4000,2644,-3852,-4000,4000,-4000,-4000,-3640,-3891,-1233,2951,160,-4000,3446
4000,2984,-4000,-4000,3392,-3066,-2511,-3811,-3876,-1456,2952,167,-4000,2807
3741,1725,-2232,-3667,2007,-2326,-1972,-2680,-2874,-1119,1669,102,-3198,1894
3826,1682,-2367,-3313,2099,-1485,-1279,-2146,-2269,-1206,1626,130,-2445,1728
2517,1012,-1196,-1328,891,-500,-436,-1828,-1942,-1092,830,92,-999,891
834,695,-799,-379,959,-151,-256,-1047,-1179,-1041,640,105,-640,793
-1555,361,-187,1930,-208,1194,1232,-1019,-1028,-943,119,67,861,-369
-4000,-1286,2147,4000,-3029,3468,3716,477,817,147,-1847,-94,3331,-3302
-4000,-3959,4000,4000,-4000,4000,4000,3563,3825,2527,-4000,-368,4000,-4000
-4000,-4000,4000,4000,-4000,4000,4000,4000,4000,3133,-4000,-365,4000,-4000
-4000,-3430,4000,4000,-4000,4000,4000,4000,3926,1648,-3927,-204,4000,-4000
-4000,-3440,4000,4000,-4000,4000,3636,4000,4000,1777,-4000,-239,4000,-3945
-4000,-2530,3531,3602,-3098,2478,2151,4000,3306,1252,-2696,-145,3218,-2571
-2365,-1210,1610,550,-741,-1257,-1279,2869,2109,661,-1516,-49,511,-572
3182,2221,-2973,-4000,3987,-4000,-4000,13,-715,-579,2856,210,-4000,4000
4000,4000,-4000,-4000,4000,-4000,-4000,-4000,-4000,-2443,4000,345,-4000,4000
4000,3195,-4000,-3957,3739,-3952,-3909,-4000,-4000,-1773,3463,159,-4000,3250
4000,2888,-4000,-4000,4000,-4000,-3911,-3414,-3656,-1516,3156,180,-4000,3433
4000,2583,-3491,-3854,2625,-2519,-2017,-3723,-3800,-1491,2466,144,-3801,2225
3707,1583,-2057,-3738,2157,-2276,-1957,-2218,-2466,-1084,1605,120,-3093,1944
3633,1575,-2065,-2652,1679,-968,-790,-2241,-2317,-1071,1440,132,-1842,1505
1833,755,-714,-887,825,-486,-450,-1425,-1600,-792,634,94,-854,918
